incoming_record_id,db_record_id,is_true_match
28625,59147,1
28626,92760,1
28627,156399,1
28628,196160,1
28629,50652,1
28630,103888,1
28631,178963,1
28632,49041,1
28633,136280,1
28634,135293,1
28635,2676,1
28636,144662,1
28637,19554,1
28638,78576,1
28639,180206,1
28640,123352,1
28641,20112,1
28642,128258,1
28643,63538,1
28644,159706,1
28645,32059,1
28646,115748,1
28647,4720,1
28648,180977,1
28649,136987,1
28650,171015,1
28651,110076,1
28652,102798,1
28653,160644,1
28654,63724,1
28655,72568,1
28656,32011,1
28657,17225,1
28658,99699,1
28659,198569,1
28660,189008,1
28661,264,1
28662,63406,1
28663,143193,1
28664,186028,1
28665,36426,1
28666,115738,1
28667,76323,1
28668,123595,1
28669,116910,1
28670,16170,1
28671,187658,1
28672,48363,1
28673,111266,1
28674,124755,1
28675,171764,1
28676,184584,1
28677,179591,1
28678,145737,1
28679,175087,1
28680,149958,1
28681,178334,1
28682,110566,1
28683,92222,1
28684,192895,1
28685,152478,1
28686,70481,1
28687,67555,1
28688,173752,1
28689,19342,1
28690,169809,1
28691,154346,1
28692,140751,1
28693,43718,1
28694,189407,1
28695,88090,1
28696,76760,1
28697,97081,1
28698,114748,1
28699,122056,1
28700,18087,1
28701,57065,1
28702,191057,1
28703,83961,1
28704,33348,1
28705,195548,1
28706,188598,1
28707,35720,1
28708,46106,1
28709,182537,1
28710,8314,1
28711,169095,1
28712,56993,1
28713,116878,1
28714,116627,1
28715,36360,1
28716,109472,1
28717,175691,1
28718,145246,1
28719,32158,1
28720,29236,1
28721,57915,1
28722,1561,1
28723,173017,1
28724,116132,1
28725,126986,1
28726,162640,1
28727,81762,1
28728,170777,1
28729,55924,1
28730,130364,1
28731,180076,1
28732,144890,1
28733,32485,1
28734,86359,1
28735,184158,1
28736,1086,1
28737,1311,1
28738,192380,1
28739,109835,1
28740,148092,1
28741,18522,1
28742,132472,1
28743,96617,1
28744,90660,1
28745,81080,1
28746,47320,1
28747,8555,1
28748,190715,1
28749,47988,1
28750,107343,1
28751,185026,1
28752,50496,1
28753,151915,1
28754,98580,1
28755,46552,1
28756,77673,1
28757,61953,1
28758,110455,1
28759,141273,1
28760,75409,1
28761,64171,1
28762,99854,1
28763,138321,1
28764,130253,1
28765,133907,1
28766,33793,1
28767,107969,1
28768,142766,1
28769,120295,1
28770,9250,1
28771,106231,1
28772,45168,1
28773,9783,1
28774,41114,1
28775,120847,1
28776,28931,1
28777,187789,1
28778,33643,1
28779,69341,1
28780,176906,1
28781,110841,1
28782,74901,1
28783,72912,1
28784,28628,1
28785,44080,1
28786,12468,1
28787,20101,1
28788,152921,1
28789,115251,1
28790,86573,1
28791,68141,1
28792,150337,1
28793,99935,1
28794,172656,1
28795,54524,1
28796,47702,1
28797,37430,1
28798,51557,1
28799,51330,1
28800,131130,1
28801,171568,1
28802,138839,1
28803,37898,1
28804,86801,1
28805,127591,1
28806,14760,1
28807,543,1
28808,119235,1
28809,171199,1
28810,53556,1
28811,196071,1
28812,173123,1
28813,98824,1
28814,68590,1
28815,104808,1
28816,187075,1
28817,121106,1
28818,76296,1
28819,48062,1
28820,75551,1
28821,128750,1
28822,153479,1
28823,166677,1
28824,181873,1
28825,148772,1
28826,112271,1
28827,17701,1
28828,69305,1
28829,29453,1
28830,10324,1
28831,166542,1
28832,174382,1
28833,16659,1
28834,158711,1
28835,19474,1
28836,149706,1
28837,180846,1
28838,112886,1
28839,10192,1
28840,115046,1
28841,22756,1
28842,28550,1
28843,68949,1
28844,87371,1
28845,107036,1
28846,33304,1
28847,152301,1
28848,79668,1
28849,95514,1
28850,83518,1
28851,116253,1
28852,91577,1
28853,18032,1
28854,44500,1
28855,196010,1
28856,165841,1
28857,25368,1
28858,118036,1
28859,16290,1
28860,126296,1
28861,46645,1
28862,194983,1
28863,175027,1
28864,45464,1
28865,24695,1
28866,150145,1
28867,114088,1
28868,197613,1
28869,166452,1
28870,179002,1
28871,173141,1
28872,34496,1
28873,25938,1
28874,60473,1
28875,70354,1
28876,113688,1
28877,66476,1
28878,112699,1
28879,53214,1
28880,122383,1
28881,90098,1
28882,73308,1
28883,103336,1
28884,86385,1
28885,46439,1
28886,41166,1
28887,182519,1
28888,35513,1
28889,28668,1
28890,29072,1
28891,122891,1
28892,170038,1
28893,121271,1
28894,140795,1
28895,124949,1
28896,79697,1
28897,171522,1
28898,56628,1
28899,46526,1
28900,6905,1
28901,128131,1
28902,184106,1
28903,101031,1
28904,32054,1
28905,162730,1
28906,183380,1
28907,164713,1
28908,72993,1
28909,34528,1
28910,37656,1
28911,144138,1
28912,91009,1
28913,92978,1
28914,165688,1
28915,198606,1
28916,178952,1
28917,36455,1
28918,166042,1
28919,52538,1
28920,29184,1
28921,133094,1
28922,46223,1
28923,89084,1
28924,118534,1
28925,97966,1
28926,124457,1
28927,72257,1
28928,78018,1
28929,38771,1
28930,179547,1
28931,172589,1
28932,36935,1
28933,105167,1
28934,63252,1
28935,38717,1
28936,51368,1
28937,7770,1
28938,54648,1
28939,57944,1
28940,2600,1
28941,142615,1
28942,49066,1
28943,6032,1
28944,36932,1
28945,165666,1
28946,61772,1
28947,71908,1
28948,184669,1
28949,133531,1
28950,136347,1
28951,148465,1
28952,156836,1
28953,99482,1
28954,149180,1
28955,53931,1
28956,23213,1
28957,173243,1
28958,83326,1
28959,191424,1
28960,42667,1
28961,137707,1
28962,95097,1
28963,134205,1
28964,166275,1
28965,157956,1
28966,40752,1
28967,104551,1
28968,97958,1
28969,63381,1
28970,161231,1
28971,97659,1
28972,155992,1
28973,68378,1
28974,53893,1
28975,43022,1
28976,92750,1
28977,115579,1
28978,138149,1
28979,109943,1
28980,92008,1
28981,41890,1
28982,25008,1
28983,14190,1
28984,48224,1
28985,47784,1
28986,180220,1
28987,164047,1
28988,123919,1
28989,70159,1
28990,66744,1
28991,150497,1
28992,32855,1
28993,88055,1
28994,94945,1
28995,183642,1
28996,63108,1
28997,181914,1
28998,183979,1
28999,40222,1
29000,99738,1
29001,120440,1
29002,8610,1
29003,75389,1
29004,100162,1
29005,159418,1
29006,4928,1
29007,83393,1
29008,58262,1
29009,21432,1
29010,192351,1
29011,19866,1
29012,137688,1
29013,197924,1
29014,96115,1
29015,124978,1
29016,75748,1
29017,157814,1
29018,199300,1
29019,114369,1
29020,109268,1
29021,34927,1
29022,136850,1
29023,79422,1
29024,7144,1
29025,3764,1
29026,151917,1
29027,172223,1
29028,88410,1
29029,92441,1
29030,29576,1
29031,9731,1
29032,36291,1
29033,113927,1
29034,149044,1
29035,21186,1
29036,144414,1
29037,94815,1
29038,147807,1
29039,182901,1
29040,137335,1
29041,45276,1
29042,187713,1
29043,130074,1
29044,171927,1
29045,183428,1
29046,85365,1
29047,76265,1
29048,35612,1
29049,197254,1
29050,142416,1
29051,179499,1
29052,95330,1
29053,143851,1
29054,9775,1
29055,46312,1
29056,96237,1
29057,75782,1
29058,47051,1
29059,89750,1
29060,194912,1
29061,2242,1
29062,43769,1
29063,153979,1
29064,22902,1
29065,166716,1
29066,31707,1
29067,98959,1
29068,186077,1
29069,95936,1
29070,41737,1
29071,132440,1
29072,162248,1
29073,99548,1
29074,44027,1
29075,126701,1
29076,147951,1
29077,134905,1
29078,25373,1
29079,11838,1
29080,79580,1
29081,2706,1
29082,162522,1
29083,148404,1
29084,189601,1
29085,36246,1
29086,99630,1
29087,51320,1
29088,43708,1
29089,123300,1
29090,120373,1
29091,56192,1
29092,160193,1
29093,199821,1
29094,188897,1
29095,65919,1
29096,177716,1
29097,169853,1
29098,180966,1
29099,193674,1
29100,76779,1
29101,173393,1
29102,57355,1
29103,13627,1
29104,65778,1
29105,179777,1
29106,18489,1
29107,97869,1
29108,175110,1
29109,108145,1
29110,119419,1
29111,36698,1
29112,142764,1
29113,169883,1
29114,150108,1
29115,144769,1
29116,156654,1
29117,34993,1
29118,177623,1
29119,163019,1
29120,149343,1
29121,75066,1
29122,90707,1
29123,196949,1
29124,152851,1
29125,124236,1
29126,95060,1
29127,39269,1
29128,191943,1
29129,136733,1
29130,182432,1
29131,62234,1
29132,102825,1
29133,31676,1
29134,92128,1
29135,90350,1
29136,70994,1
29137,162651,1
29138,91364,1
29139,123025,1
29140,157311,1
29141,99477,1
29142,162976,1
29143,86177,1
29144,136182,1
29145,124747,1
29146,11317,1
29147,60097,1
29148,103959,1
29149,179300,1
29150,12704,1
29151,191702,1
29152,163028,1
29153,56783,1
29154,127402,1
29155,167060,1
29156,15604,1
29157,111528,1
29158,195758,1
29159,170882,1
29160,52714,1
29161,91535,1
29162,57786,1
29163,161230,1
29164,54377,1
29165,27437,1
29166,31254,1
29167,49616,1
29168,77340,1
29169,93364,1
29170,191812,1
29171,51144,1
29172,153838,1
29173,144009,1
29174,188416,1
29175,57215,1
29176,190433,1
29177,181102,1
29178,114259,1
29179,189220,1
29180,112741,1
29181,181970,1
29182,77924,1
29183,150910,1
29184,67339,1
29185,161585,1
29186,112206,1
29187,127034,1
29188,75942,1
29189,64622,1
29190,29386,1
29191,148530,1
29192,104844,1
29193,111673,1
29194,126443,1
29195,30370,1
29196,35712,1
29197,88422,1
29198,6186,1
29199,121591,1
29200,194915,1
29201,42250,1
29202,185734,1
29203,107515,1
29204,104447,1
29205,45380,1
29206,151211,1
29207,168700,1
29208,53062,1
29209,43007,1
29210,92459,1
29211,159037,1
29212,176029,1
29213,121717,1
29214,28986,1
29215,44669,1
29216,111240,1
29217,57508,1
29218,194883,1
29219,72873,1
29220,74127,1
29221,117883,1
29222,194160,1
29223,147662,1
29224,58798,1
29225,60506,1
29226,192589,1
29227,41523,1
29228,185966,1
29229,69955,1
29230,189838,1
29231,86523,1
29232,186236,1
29233,57946,1
29234,137212,1
29235,157970,1
29236,191537,1
29237,105607,1
29238,29115,1
29239,114887,1
29240,144514,1
29241,78336,1
29242,141472,1
29243,35330,1
29244,167224,1
29245,16150,1
29246,90473,1
29247,134068,1
29248,50893,1
29249,52286,1
29250,68940,1
29251,109468,1
29252,174605,1
29253,187107,1
29254,101531,1
29255,146391,1
29256,187662,1
29257,58566,1
29258,163025,1
29259,147224,1
29260,110440,1
29261,168434,1
29262,38277,1
29263,94213,1
29264,10963,1
29265,5282,1
29266,53433,1
29267,43554,1
29268,95112,1
29269,3057,1
29270,44748,1
29271,125477,1
29272,8706,1
29273,136931,1
29274,28580,1
29275,307,1
29276,180870,1
29277,66311,1
29278,83785,1
29279,61475,1
29280,130369,1
29281,187303,1
29282,94228,1
29283,10349,1
29284,100998,1
29285,47409,1
29286,28406,1
29287,150068,1
29288,47571,1
29289,97290,1
29290,163986,1
29291,63784,1
29292,54116,1
29293,167718,1
29294,175953,1
29295,118630,1
29296,4410,1
29297,184952,1
29298,192103,1
29299,188986,1
29300,37166,1
29301,64814,1
29302,140170,1
29303,66687,1
29304,22156,1
29305,82909,1
29306,188138,1
29307,171465,1
29308,100323,1
29309,156691,1
29310,62615,1
29311,4988,1
29312,190788,1
29313,92671,1
29314,118613,1
29315,45114,1
29316,59585,1
29317,94810,1
29318,174047,1
29319,153214,1
29320,65670,1
29321,124698,1
29322,35342,1
29323,56897,1
29324,159660,1
29325,47804,1
29326,65649,1
29327,85450,1
29328,149978,1
29329,75519,1
29330,147652,1
29331,58753,1
29332,171914,1
29333,105610,1
29334,118360,1
29335,62370,1
29336,10391,1
29337,97597,1
29338,86156,1
29339,9018,1
29340,16506,1
29341,193486,1
29342,192724,1
29343,139339,1
29344,43038,1
29345,56522,1
29346,45307,1
29347,122919,1
29348,150037,1
29349,167346,1
29350,121070,1
29351,157898,1
29352,187234,1
29353,156743,1
29354,168851,1
29355,35765,1
29356,177803,1
29357,108360,1
29358,157236,1
29359,184997,1
29360,45286,1
29361,127340,1
29362,150698,1
29363,89369,1
29364,165935,1
29365,5804,1
29366,8854,1
29367,22404,1
29368,134390,1
29369,184258,1
29370,30565,1
29371,117848,1
29372,198470,1
29373,42721,1
29374,876,1
29375,197439,1
29376,153428,1
29377,100385,1
29378,107519,1
29379,77509,1
29380,27244,1
29381,138598,1
29382,157875,1
29383,42977,1
29384,178698,1
29385,69215,1
29386,162891,1
29387,102494,1
29388,193672,1
29389,142291,1
29390,21879,1
29391,56114,1
29392,5290,1
29393,99777,1
29394,59210,1
29395,28842,1
29396,192940,1
29397,143011,1
29398,101236,1
29399,54385,1
29400,162909,1
29401,163788,1
29402,41729,1
29403,95311,1
29404,102889,1
29405,174127,1
29406,139161,1
29407,137358,1
29408,124780,1
29409,107773,1
29410,182992,1
29411,178364,1
29412,170334,1
29413,28167,1
29414,41111,1
29415,24690,1
29416,24040,1
29417,23626,1
29418,147234,1
29419,21744,1
29420,34054,1
29421,120498,1
29422,65148,1
29423,9022,1
29424,15293,1
29425,138754,1
29426,79245,1
29427,31793,1
29428,36483,1
29429,117221,1
29430,62074,1
29431,197858,1
29432,158050,1
29433,17648,1
29434,192970,1
29435,144549,1
29436,136811,1
29437,1923,1
29438,6581,1
29439,78073,1
29440,14640,1
29441,15809,1
29442,141588,1
29443,95218,1
29444,172514,1
29445,199953,1
29446,60722,1
29447,142492,1
29448,15763,1
29449,81508,1
29450,110178,1
29451,139822,1
29452,109367,1
29453,126347,1
29454,115522,1
29455,190803,1
29456,47483,1
29457,128365,1
29458,155873,1
29459,149220,1
29460,134277,1
29461,67887,1
29462,170968,1
29463,73906,1
29464,71716,1
29465,142536,1
29466,36574,1
29467,123275,1
29468,2257,1
29469,89445,1
29470,180004,1
29471,60714,1
29472,184305,1
29473,115399,1
29474,161865,1
29475,58362,1
29476,179582,1
29477,939,1
29478,79342,1
29479,131785,1
29480,181366,1
29481,179703,1
29482,84013,1
29483,123551,1
29484,167693,1
29485,78649,1
29486,198841,1
29487,188995,1
29488,180807,1
29489,20542,1
29490,19055,1
29491,172010,1
29492,149244,1
29493,163058,1
29494,159797,1
29495,32816,1
29496,145225,1
29497,163624,1
29498,160793,1
29499,118506,1
29500,85769,1
29501,161665,1
29502,142853,1
29503,60651,1
29504,153146,1
29505,29217,1
29506,65402,1
29507,58195,1
29508,38692,1
29509,112123,1
29510,87538,1
29511,173899,1
29512,33103,1
29513,172858,1
29514,79019,1
29515,164626,1
29516,164173,1
29517,48379,1
29518,104204,1
29519,188041,1
29520,133913,1
29521,95012,1
29522,61274,1
29523,12483,1
29524,76365,1
29525,46854,1
29526,184150,1
29527,172997,1
29528,191113,1
29529,72990,1
29530,154152,1
29531,44750,1
29532,44292,1
29533,60114,1
29534,174325,1
29535,172800,1
29536,2636,1
29537,78855,1
29538,55615,1
29539,71950,1
29540,116733,1
29541,3984,1
29542,195926,1
29543,14205,1
29544,7503,1
29545,20785,1
29546,88007,1
29547,230,1
29548,194895,1
29549,169302,1
29550,112981,1
29551,148542,1
29552,140574,1
29553,36130,1
29554,84308,1
29555,19092,1
29556,85740,1
29557,138270,1
29558,12844,1
29559,23997,1
29560,3640,1
29561,55434,1
29562,126210,1
29563,45641,1
29564,15096,1
29565,114919,1
29566,184248,1
29567,136662,1
29568,30259,1
29569,67124,1
29570,106386,1
29571,131477,1
29572,139084,1
29573,11470,1
29574,112387,1
29575,79748,1
29576,63688,1
29577,14778,1
29578,154949,1
29579,173024,1
29580,63440,1
29581,188936,1
29582,81436,1
29583,24238,1
29584,126710,1
29585,184426,1
29586,148927,1
29587,114032,1
29588,131213,1
29589,28660,1
29590,50972,1
29591,91550,1
29592,125353,1
29593,144946,1
29594,141745,1
29595,53321,1
29596,143471,1
29597,113696,1
29598,199791,1
29599,91804,1
29600,40879,1
29601,168223,1
29602,153111,1
29603,84887,1
29604,166278,1
29605,39753,1
29606,116728,1
29607,74641,1
29608,74696,1
29609,121115,1
29610,42843,1
29611,672,1
29612,52771,1
29613,84066,1
29614,101559,1
29615,97630,1
29616,163337,1
29617,17893,1
29618,169794,1
29619,36927,1
29620,183512,1
29621,134377,1
29622,142405,1
29623,185005,1
29624,55083,1
29625,160104,1
29626,21147,1
29627,96876,1
29628,130766,1
29629,21479,1
29630,100180,1
29631,179327,1
29632,95978,1
29633,41880,1
29634,29684,1
29635,165225,1
29636,57307,1
29637,97748,1
29638,76590,1
29639,34994,1
29640,24325,1
29641,57739,1
29642,113686,1
29643,21555,1
29644,17495,1
29645,146782,1
29646,137061,1
29647,64574,1
29648,106192,1
29649,114487,1
29650,179407,1
29651,122732,1
29652,113872,1
29653,74881,1
29654,191718,1
29655,104247,1
29656,147577,1
29657,188038,1
29658,170348,1
29659,158826,1
29660,13614,1
29661,44087,1
29662,5006,1
29663,54136,1
29664,169928,1
29665,97133,1
29666,159789,1
29667,105064,1
29668,41810,1
29669,73515,1
29670,75954,1
29671,179749,1
29672,85893,1
29673,19394,1
29674,17372,1
29675,30360,1
29676,94193,1
29677,172733,1
29678,62669,1
29679,18669,1
29680,132188,1
29681,64068,1
29682,11525,1
29683,114355,1
29684,115094,1
29685,185023,1
29686,156652,1
29687,55369,1
29688,105681,1
29689,85255,1
29690,70557,1
29691,50625,1
29692,11738,1
29693,123781,1
29694,43382,1
29695,147672,1
29696,188889,1
29697,20715,1
29698,8124,1
29699,87558,1
29700,3836,1
29701,41339,1
29702,16189,1
29703,83878,1
29704,48844,1
29705,150136,1
29706,163433,1
29707,86916,1
29708,25429,1
29709,56298,1
29710,76957,1
29711,62647,1
29712,164866,1
29713,56916,1
29714,105908,1
29715,113243,1
29716,13603,1
29717,44318,1
29718,78305,1
29719,100017,1
29720,112711,1
29721,126638,1
29722,62315,1
29723,25190,1
29724,196523,1
29725,77709,1
29726,85286,1
29727,82347,1
29728,121455,1
29729,109285,1
29730,66936,1
29731,196325,1
29732,170895,1
29733,129991,1
29734,47137,1
29735,149284,1
29736,135992,1
29737,2757,1
29738,36983,1
29739,45661,1
29740,167447,1
29741,115877,1
29742,84537,1
29743,73945,1
29744,99848,1
29745,54603,1
29746,181965,1
29747,37591,1
29748,133823,1
29749,193988,1
29750,160565,1
29751,165690,1
29752,60444,1
29753,14900,1
29754,173283,1
29755,166615,1
29756,7656,1
29757,53072,1
29758,111442,1
29759,88680,1
29760,150310,1
29761,8322,1
29762,156481,1
29763,53794,1
29764,87420,1
29765,154752,1
29766,94983,1
29767,129048,1
29768,49302,1
29769,103698,1
29770,129683,1
29771,92060,1
29772,3069,1
29773,150351,1
29774,105801,1
29775,77728,1
29776,102671,1
29777,33617,1
29778,192983,1
29779,71056,1
29780,66551,1
29781,2981,1
29782,158920,1
29783,85273,1
29784,74601,1
29785,41542,1
29786,129060,1
29787,77124,1
29788,51940,1
29789,53522,1
29790,98507,1
29791,76481,1
29792,57984,1
29793,32301,1
29794,52860,1
29795,87513,1
29796,172933,1
29797,60296,1
29798,149238,1
29799,136808,1
29800,23336,1
29801,177083,1
29802,2932,1
29803,7575,1
29804,48959,1
29805,116823,1
29806,114839,1
29807,29301,1
29808,150695,1
29809,14554,1
29810,142151,1
29811,170222,1
29812,111258,1
29813,126751,1
29814,160847,1
29815,143172,1
29816,144037,1
29817,38514,1
29818,136646,1
29819,195794,1
29820,66489,1
29821,157769,1
29822,184928,1
29823,175324,1
29824,52244,1
29825,36479,1
29826,139010,1
29827,86266,1
29828,99431,1
29829,88912,1
29830,21758,1
29831,38232,1
29832,143521,1
29833,146129,1
29834,156268,1
29835,81059,1
29836,6975,1
29837,176622,1
29838,58383,1
29839,169917,1
29840,54324,1
29841,195944,1
29842,65129,1
29843,36242,1
29844,106525,1
29845,145317,1
29846,170757,1
29847,113416,1
29848,18613,1
29849,40614,1
29850,12135,1
29851,43970,1
29852,155343,1
29853,85435,1
29854,100952,1
29855,133812,1
29856,25510,1
29857,117769,1
29858,42497,1
29859,167691,1
29860,112653,1
29861,14764,1
29862,133079,1
29863,21112,1
29864,41602,1
29865,16010,1
29866,74867,1
29867,32624,1
29868,13598,1
29869,196173,1
29870,163623,1
29871,139451,1
29872,131425,1
29873,161460,1
29874,46832,1
29875,50984,1
29876,174494,1
29877,156322,1
29878,145136,1
29879,112987,1
29880,65056,1
29881,125116,1
29882,66336,1
29883,27450,1
29884,47446,1
29885,151220,1
29886,112034,1
29887,38501,1
29888,178492,1
29889,167436,1
29890,65564,1
29891,35947,1
29892,145577,1
29893,152308,1
29894,3123,1
29895,36597,1
29896,52540,1
29897,147223,1
29898,65736,1
29899,185562,1
29900,21450,1
29901,130496,1
29902,111382,1
29903,34486,1
29904,178805,1
29905,74365,1
29906,153626,1
29907,153329,1
29908,166108,1
29909,110095,1
29910,171201,1
29911,39095,1
29912,103269,1
29913,153410,1
29914,63404,1
29915,842,1
29916,146324,1
29917,16898,1
29918,175796,1
29919,142250,1
29920,120304,1
29921,195100,1
29922,46890,1
29923,166887,1
29924,27414,1
29925,127235,1
29926,172990,1
29927,26043,1
29928,173360,1
29929,184582,1
29930,56870,1
29931,57451,1
29932,93694,1
29933,143881,1
29934,50623,1
29935,147936,1
29936,42395,1
29937,111387,1
29938,29678,1
29939,86315,1
29940,150301,1
29941,90864,1
29942,28819,1
29943,196666,1
29944,198239,1
29945,149676,1
29946,192988,1
29947,63718,1
29948,47362,1
29949,123664,1
29950,178863,1
29951,864,1
29952,167323,1
29953,197812,1
29954,170533,1
29955,31562,1
29956,27049,1
29957,123662,1
29958,21842,1
29959,87546,1
29960,173912,1
29961,102806,1
29962,50597,1
29963,27851,1
29964,11975,1
29965,157385,1
29966,164917,1
29967,56312,1
29968,151374,1
29969,131940,1
29970,158661,1
29971,144607,1
29972,32043,1
29973,129009,1
29974,187912,1
29975,186444,1
29976,17480,1
29977,55556,1
29978,30772,1
29979,47657,1
29980,90639,1
29981,59842,1
29982,19853,1
29983,161928,1
29984,21585,1
29985,76339,1
29986,69737,1
29987,148936,1
29988,136838,1
29989,84337,1
29990,98197,1
29991,25422,1
29992,88984,1
29993,34106,1
29994,182312,1
29995,190831,1
29996,86216,1
29997,3496,1
29998,11218,1
29999,4629,1
30000,80923,1
30001,198891,1
30002,120751,1
30003,163898,1
30004,151829,1
30005,134729,1
30006,100394,1
30007,144954,1
30008,132871,1
30009,114114,1
30010,125338,1
30011,139860,1
30012,176631,1
30013,109067,1
30014,8010,1
30015,175531,1
30016,145735,1
30017,41519,1
30018,55413,1
30019,80265,1
30020,53555,1
30021,50257,1
30022,9090,1
30023,118444,1
30024,42944,1
30025,67952,1
30026,144981,1
30027,120409,1
30028,61980,1
30029,157313,1
30030,106961,1
30031,47445,1
30032,183535,1
30033,55373,1
30034,29274,1
30035,15439,1
30036,9317,1
30037,12319,1
30038,51418,1
30039,105264,1
30040,115481,1
30041,27925,1
30042,113242,1
30043,174420,1
30044,85588,1
30045,151024,1
30046,12721,1
30047,75995,1
30048,25529,1
30049,51486,1
30050,167780,1
30051,42501,1
30052,111521,1
30053,145988,1
30054,119325,1
30055,194469,1
30056,2821,1
30057,175769,1
30058,69805,1
30059,163232,1
30060,36344,1
30061,56858,1
30062,76324,1
30063,168362,1
30064,9228,1
30065,75835,1
30066,77751,1
30067,14964,1
30068,96250,1
30069,69167,1
30070,46066,1
30071,168691,1
30072,131073,1
30073,23276,1
30074,122896,1
30075,64866,1
30076,65871,1
30077,104208,1
30078,150618,1
30079,140374,1
30080,176110,1
30081,131689,1
30082,30877,1
30083,31087,1
30084,156087,1
30085,90966,1
30086,479,1
30087,179743,1
30088,103222,1
30089,53853,1
30090,89858,1
30091,156699,1
30092,94928,1
30093,150742,1
30094,63523,1
30095,139119,1
30096,50253,1
30097,198645,1
30098,90537,1
30099,113817,1
30100,168645,1
30101,111695,1
30102,152663,1
30103,98168,1
30104,140249,1
30105,111648,1
30106,76349,1
30107,43732,1
30108,118691,1
30109,131180,1
30110,175458,1
30111,15071,1
30112,499,1
30113,169028,1
30114,130706,1
30115,183124,1
30116,37772,1
30117,144758,1
30118,94611,1
30119,133670,1
30120,50320,1
30121,23714,1
30122,183254,1
30123,185633,1
30124,95191,1
30125,192249,1
30126,197320,1
30127,169126,1
30128,197987,1
30129,36600,1
30130,69016,1
30131,73426,1
30132,198575,1
30133,38419,1
30134,80175,1
30135,5359,1
30136,111010,1
30137,31515,1
30138,199184,1
30139,97840,1
30140,81988,1
30141,111974,1
30142,14072,1
30143,53200,1
30144,21810,1
30145,169830,1
30146,100571,1
30147,178083,1
30148,186192,1
30149,15156,1
30150,29476,1
30151,44903,1
30152,137199,1
30153,142453,1
30154,94015,1
30155,147789,1
30156,5037,1
30157,78641,1
30158,97694,1
30159,65697,1
30160,36233,1
30161,178803,1
30162,74681,1
30163,1814,1
30164,19810,1
30165,44582,1
30166,101736,1
30167,12084,1
30168,86093,1
30169,20600,1
30170,79631,1
30171,146975,1
30172,115796,1
30173,198916,1
30174,78733,1
30175,163416,1
30176,196041,1
30177,96280,1
30178,158880,1
30179,77888,1
30180,143907,1
30181,88538,1
30182,13936,1
30183,33602,1
30184,166990,1
30185,107031,1
30186,157581,1
30187,149250,1
30188,78868,1
30189,105013,1
30190,62224,1
30191,167570,1
30192,21897,1
30193,70730,1
30194,93077,1
30195,180520,1
30196,54999,1
30197,186422,1
30198,26934,1
30199,46672,1
30200,92032,1
30201,40184,1
30202,117208,1
30203,96273,1
30204,8521,1
30205,156271,1
30206,3922,1
30207,169649,1
30208,101321,1
30209,124354,1
30210,27661,1
30211,157622,1
30212,49133,1
30213,77005,1
30214,145688,1
30215,73914,1
30216,10595,1
30217,9137,1
30218,135814,1
30219,68414,1
30220,81267,1
30221,55551,1
30222,86423,1
30223,25967,1
30224,183159,1
30225,17700,1
30226,116186,1
30227,87446,1
30228,29138,1
30229,10627,1
30230,118806,1
30231,125068,1
30232,129295,1
30233,112092,1
30234,12686,1
30235,34001,1
30236,89215,1
30237,141461,1
30238,150957,1
30239,72264,1
30240,163958,1
30241,30756,1
30242,45770,1
30243,79475,1
30244,165882,1
30245,32602,1
30246,104497,1
30247,58866,1
30248,193327,1
30249,139341,1
30250,136166,1
30251,188042,1
30252,54914,1
30253,131415,1
30254,193279,1
30255,79727,1
30256,132428,1
30257,129312,1
30258,25418,1
30259,91197,1
30260,39738,1
30261,86389,1
30262,158175,1
30263,98784,1
30264,149105,1
30265,98515,1
30266,160148,1
30267,26901,1
30268,153068,1
30269,109739,1
30270,72426,1
30271,58350,1
30272,154614,1
30273,36369,1
30274,91585,1
30275,14526,1
30276,90456,1
30277,30378,1
30278,60607,1
30279,165800,1
30280,38956,1
30281,148563,1
30282,139502,1
30283,152148,1
30284,178062,1
30285,53712,1
30286,96338,1
30287,177855,1
30288,8911,1
30289,136656,1
30290,132945,1
30291,37619,1
30292,95765,1
30293,157258,1
30294,32668,1
30295,115354,1
30296,133110,1
30297,114664,1
30298,51467,1
30299,61078,1
30300,44691,1
30301,187741,1
30302,67889,1
30303,190312,1
30304,146075,1
30305,105571,1
30306,149902,1
30307,184749,1
30308,171711,1
30309,163441,1
30310,175147,1
30311,113648,1
30312,142724,1
30313,125785,1
30314,119829,1
30315,53058,1
30316,187941,1
30317,96214,1
30318,139135,1
30319,130571,1
30320,27752,1
30321,161124,1
30322,6151,1
30323,2429,1
30324,185113,1
30325,13367,1
30326,7265,1
30327,168530,1
30328,17246,1
30329,28068,1
30330,136286,1
30331,40081,1
30332,132046,1
30333,59413,1
30334,19144,1
30335,179001,1
30336,62681,1
30337,158313,1
30338,79729,1
30339,152335,1
30340,168909,1
30341,105827,1
30342,36542,1
30343,118560,1
30344,80740,1
30345,544,1
30346,28950,1
30347,33671,1
30348,42439,1
30349,68797,1
30350,124243,1
30351,13340,1
30352,174886,1
30353,58638,1
30354,116719,1
30355,86269,1
30356,164620,1
30357,32846,1
30358,12119,1
30359,4176,1
30360,188053,1
30361,62777,1
30362,66974,1
30363,23435,1
30364,124862,1
30365,161851,1
30366,111501,1
30367,131409,1
30368,10767,1
30369,175376,1
30370,155710,1
30371,147720,1
30372,26896,1
30373,135471,1
